word,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
income,1,1,0,1,0,0,1,1,0,1
incoming,0,0,0,0,0,0,0,0,0,0
incompatible,0,1,1,0,1,0,0,1,0,0
incompetence,0,1,0,0,0,0,0,0,0,0
incompetent,0,1,1,0,0,0,0,1,0,0
incompletely,0,0,0,0,0,0,0,0,0,0
incompleteness,0,1,0,0,0,0,0,0,0,0
incomprehensible,0,1,0,0,0,0,0,0,0,0
inconclusive,0,0,0,0,0,0,0,0,0,0
incongruous,0,1,1,0,0,0,0,0,0,0
inconsequential,0,1,0,0,0,0,0,1,0,0
inconsiderate,0,1,1,0,1,0,0,1,0,0
inconsistency,0,1,0,0,0,0,0,0,0,0
inconspicuous,0,0,0,0,0,0,0,0,0,0
incontinence,0,0,0,0,0,0,0,0,1,0
inconvenient,0,1,1,0,1,0,0,1,0,0
incorporate,0,0,0,0,0,0,0,0,0,0
incorporation,0,0,0,0,0,0,0,0,0,0
incorrect,0,1,0,0,0,0,0,0,0,0
increase,1,0,0,0,0,0,0,0,0,0
increased,0,0,0,0,0,0,0,0,0,0
incredulous,0,1,1,0,1,0,0,0,0,0
increment,0,0,0,0,0,0,0,0,0,0
incrimination,0,1,0,0,0,1,0,1,0,0
incubation,0,0,0,0,0,0,0,0,0,0
incubus,0,1,0,0,1,1,0,0,0,0
incur,0,1,0,0,0,0,0,0,0,0
incurable,0,1,1,0,1,1,0,1,0,0
incursion,0,1,0,0,0,1,0,0,0,0
indebted,0,0,0,0,0,0,0,0,0,0
indecency,0,0,1,0,1,0,0,0,0,0
indecent,0,1,0,0,1,0,0,0,0,0
indecision,0,1,0,0,0,0,0,0,0,0
indecisive,0,1,0,0,0,0,0,0,0,0
indefensible,0,1,0,0,0,1,0,0,0,0
indelible,1,0,0,0,0,0,0,0,0,1
indemnification,0,0,0,0,0,0,0,0,0,0
indemnify,0,1,0,0,0,0,0,0,0,0
indemnity,1,0,0,0,0,0,0,0,0,1
indent,0,0,0,0,0,0,0,0,0,1
indentation,0,0,0,0,0,0,0,0,0,0
indenture,0,1,1,0,0,0,0,0,0,0
independence,1,0,0,1,0,0,1,0,1,1
independent,0,0,0,0,0,0,0,0,0,0
indescribable,0,0,0,0,0,0,0,0,0,0
indestructible,1,0,0,0,0,0,0,0,0,1
indeterminate,0,1,0,0,0,0,0,0,0,0
index,0,0,0,0,0,0,0,0,0,0
indicating,0,0,0,0,0,0,0,0,0,0
indication,0,0,0,0,0,0,0,0,0,0
indicative,0,0,0,0,0,0,0,0,0,0
indicator,0,0,0,0,0,0,0,0,0,0
indice,0,0,0,0,0,0,0,0,0,0
indict,0,1,1,0,0,1,0,0,0,0
indictment,0,1,0,0,0,1,0,0,0,0
indifference,0,1,1,0,1,1,0,1,0,0
indigenous,0,0,0,0,0,0,0,0,0,0
indigent,0,1,0,0,0,0,0,1,0,0
indigestion,0,0,0,0,0,0,0,0,0,0
indignant,0,1,1,0,0,0,0,0,0,0
indignation,0,1,1,0,1,0,0,0,0,0
indigo,0,0,0,0,0,0,0,0,0,0
indirect,0,0,0,0,0,0,0,0,0,0
indispensable,0,0,0,0,0,0,0,0,0,0
indistinct,0,1,0,0,0,0,0,0,0,0
indistinguishable,0,0,0,0,0,0,0,0,0,0
individuality,1,0,0,0,0,0,0,0,0,0
indivisible,0,0,0,0,0,0,0,0,0,1
indoctrination,0,1,1,0,0,1,0,0,0,0
indolent,0,1,0,0,0,0,0,0,0,0
indomitable,1,0,0,0,0,1,0,0,0,0
indoor,0,0,0,0,0,0,0,0,0,0
induce,0,0,0,0,0,0,0,0,0,0
induced,0,0,0,0,0,0,0,0,0,0
inducement,0,0,0,0,0,0,0,0,0,0
induction,0,0,0,0,0,0,0,0,0,0
indulge,0,0,0,0,0,0,0,0,0,0
indulgence,0,0,0,0,0,0,0,0,0,0
indulgent,0,0,0,0,0,0,0,0,0,0
industrious,0,0,0,0,0,0,0,0,0,0
industry,0,0,0,0,0,0,0,0,0,0
ineffable,1,0,0,0,0,0,0,0,0,0
ineffective,0,1,0,0,0,0,0,0,0,0
ineffectual,0,1,0,0,1,0,0,0,0,0
inefficiency,0,1,0,0,1,0,0,1,0,0
inefficient,0,1,0,0,0,0,0,1,0,0
inelastic,0,0,0,0,0,0,0,0,0,0
ineligible,0,0,0,0,0,0,0,0,0,0
inept,0,1,1,0,1,0,0,0,0,0
ineptitude,0,1,0,0,1,1,0,1,0,0
inequality,0,1,1,0,0,1,0,1,0,0
inequitable,0,1,0,0,0,0,0,0,0,0
inert,0,1,0,0,0,0,0,0,0,0
inertia,0,0,0,0,0,0,0,0,0,0
inevitable,0,0,0,0,0,0,0,0,0,0
inexact,0,0,0,0,0,0,0,0,0,0
inexcusable,0,1,1,0,1,0,0,1,0,0
inexhaustible,0,0,0,0,0,0,0,0,0,0
inexpensive,1,0,0,0,0,0,0,0,0,0
inexperience,0,1,0,0,0,0,0,0,0,0
inexperienced,0,1,0,0,0,0,0,0,0,0
inexplicable,0,1,0,0,0,0,0,0,1,0
infallibility,0,0,0,0,0,0,0,0,0,1
infallible,1,0,0,0,0,0,0,0,0,0
infamous,0,1,1,0,1,1,0,0,0,0
infamy,0,1,0,0,0,0,0,1,0,0
infancy,0,0,0,0,0,0,0,0,0,0
infant,1,0,0,1,0,1,1,0,1,0
infanticide,0,1,1,1,1,1,0,1,0,0
infantile,0,1,1,0,1,0,0,0,0,0
infantry,0,0,0,0,0,0,0,0,0,0
infarct,0,1,0,0,0,1,0,0,1,0
infatuation,0,0,0,0,0,0,0,0,0,0
infeasible,0,0,0,0,0,0,0,0,0,0
infect,0,1,0,0,1,0,0,0,0,0
infection,0,1,0,0,0,1,0,0,0,0
infectious,0,1,0,0,1,1,0,1,0,0
infer,0,0,0,0,0,0,0,0,0,0
inference,0,0,0,0,0,0,0,0,0,0
inferential,0,0,0,0,0,0,0,0,0,0
inferior,0,1,0,0,0,0,0,1,0,0
inferiority,0,1,0,0,0,0,0,0,0,0
inferno,0,1,1,0,0,1,0,0,0,0
infertile,0,0,0,0,0,0,0,0,0,0
infertility,0,1,0,0,0,0,0,1,0,0
infestation,0,1,0,0,1,1,0,0,0,0
infidel,0,1,1,0,1,1,0,0,0,0
infidelity,0,1,1,0,1,1,0,1,0,0
infiltration,1,1,0,0,0,0,0,0,0,0
infinite,1,0,0,0,0,0,0,0,0,0
infinitely,0,0,0,0,0,0,0,0,0,0
infinitesimal,0,0,0,0,0,0,0,0,0,0
infinity,1,0,0,1,0,0,1,0,0,1
infirm,0,1,0,0,0,0,0,0,0,0
infirmary,0,0,0,0,0,0,0,0,0,0
infirmity,0,1,0,0,0,1,0,0,0,0
inflammation,0,1,0,0,0,0,0,0,0,0
inflated,0,1,0,0,0,0,0,0,0,0
inflation,0,1,0,0,0,1,0,0,0,0
inflection,0,0,0,0,0,0,0,0,0,0
inflict,0,1,1,0,0,1,0,1,0,0
infliction,0,1,0,0,0,1,0,1,0,0
inflorescence,0,0,0,0,0,0,0,0,0,0
influence,1,1,0,0,0,0,0,0,0,0
influential,1,0,0,0,0,0,0,0,0,1
influenza,0,1,0,0,0,0,0,0,0,0
influx,0,0,0,0,0,0,0,0,0,0
inform,0,0,0,0,0,0,0,0,0,1
informal,0,0,0,0,0,0,0,0,0,0
informant,0,0,0,0,0,0,0,0,0,0
information,1,0,0,0,0,0,0,0,0,0
informed,0,0,0,0,0,0,0,0,0,0
informer,0,1,0,0,0,0,0,0,0,0
infraction,0,1,1,0,0,0,0,0,0,0
infrequent,0,0,0,0,0,0,0,0,1,0
infrequently,0,1,0,0,0,0,0,0,0,0
infringement,0,1,0,0,0,0,0,0,0,0
infuse,0,0,0,0,0,0,0,0,0,0
infused,0,0,0,0,0,0,0,0,0,0
infusion,0,0,0,0,0,0,0,0,0,0
ingenious,1,0,0,0,0,0,0,0,0,0
ingenuity,0,0,0,0,0,0,0,0,0,0
ingest,0,0,0,0,0,0,0,0,0,0
ingestion,0,0,0,0,0,0,0,0,0,0
ingot,0,0,0,0,0,0,0,0,0,0
ingrained,0,0,0,0,0,0,0,0,0,0
ingredient,0,0,0,0,0,0,0,0,0,0
ingress,0,0,0,0,0,0,0,0,0,0
inhabit,0,0,0,0,0,0,0,0,0,0
inhabitant,0,0,0,0,0,0,0,0,0,0
inhabited,0,0,0,0,0,0,0,0,0,0
inhabiting,0,0,0,0,0,0,0,0,0,0
inhalation,0,0,0,0,0,0,0,0,0,0
inhale,0,0,0,0,0,0,0,0,0,0
inherent,0,0,0,0,0,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,0
inheritance,1,0,0,1,0,0,1,0,1,1
inhibit,0,1,1,0,1,0,0,1,0,0
inhibition,0,0,0,0,0,0,0,0,0,0
inhospitable,0,1,0,0,0,0,0,1,0,0
inhuman,0,1,1,0,1,1,0,1,0,0
inhumanity,0,1,0,0,0,0,0,1,0,0
inimical,0,1,1,0,0,0,0,1,0,0
inimitable,1,0,0,0,0,0,0,0,0,1
iniquity,0,1,0,0,1,0,0,0,0,0
initial,0,0,0,0,0,0,0,0,0,0
initiate,0,0,0,0,0,0,0,0,0,0
initiated,0,0,0,0,0,0,0,0,0,0
initiative,0,0,0,0,0,0,0,0,0,0
inject,0,0,0,0,0,0,0,0,0,0
injection,0,0,0,0,0,1,0,0,0,0
injunction,0,1,0,0,0,0,0,0,0,0
injure,0,1,1,0,0,1,0,1,0,0
injured,0,1,0,0,0,1,0,1,0,0
injurious,0,1,1,0,0,1,0,1,0,0
injury,0,1,1,0,0,1,0,1,0,0
injustice,0,1,1,0,0,0,0,0,0,0
ink,0,0,0,0,0,0,0,0,0,0
inkling,0,0,0,0,0,0,0,0,0,0
inland,0,0,0,0,0,0,0,0,0,0
inlay,0,0,0,0,0,0,0,0,0,0
inlet,0,0,0,0,0,0,0,0,0,0
inmate,0,1,0,0,1,1,0,0,0,0
inn,0,0,0,0,0,0,0,0,0,0
innate,0,0,0,0,0,0,0,0,0,0
innermost,0,0,0,0,0,0,0,0,0,0
innings,0,0,0,0,0,0,0,0,0,0
innkeeper,0,0,0,0,0,0,0,0,0,0
innocence,1,0,0,0,0,0,0,0,0,0
innocent,1,0,0,0,0,0,0,0,0,1
innocently,1,0,0,0,0,0,0,0,0,0
innocuous,1,0,0,0,0,0,0,0,0,0
innovate,1,0,0,0,0,0,0,0,0,0
innovation,1,0,0,0,0,0,0,0,0,0
innuendo,0,0,0,0,0,0,0,0,0,0
innumerable,0,0,0,0,0,0,0,0,0,0
inoculation,0,0,0,1,0,0,0,0,0,1
inoperative,0,1,1,0,0,0,0,0,0,0
inordinate,0,0,0,0,0,0,0,0,0,0
inorganic,0,0,0,0,0,0,0,0,0,0
inquest,0,0,0,0,0,0,0,0,0,0
inquire,0,0,0,0,0,0,0,0,0,0
inquirer,1,0,0,0,0,0,0,0,0,0
inquiring,0,0,0,0,0,0,0,0,0,0
inquiry,1,0,0,1,0,0,0,0,0,0
inquisitive,1,0,0,0,0,0,0,0,0,0
insane,0,1,1,0,0,1,0,0,0,0
insanity,0,1,1,0,1,1,0,1,0,0
inscription,0,0,0,0,0,0,0,0,0,0
inscrutable,0,0,0,0,0,0,0,0,0,0
insect,0,0,0,0,0,0,0,0,0,0
insecure,0,1,1,0,0,1,0,1,0,0
insecurity,0,1,0,0,0,1,0,0,0,0
inseparable,1,0,0,0,0,0,1,0,0,1
insert,0,0,0,0,0,0,0,0,0,0
inserted,0,0,0,0,0,0,0,0,0,0
insertion,0,0,0,0,0,0,0,0,0,0
inside,0,0,0,0,0,0,0,0,0,0
insidious,0,1,1,0,1,1,0,0,0,0
insight,0,0,0,0,0,0,0,0,0,0
insignia,1,0,0,0,0,0,0,0,0,0
insignificance,0,1,0,0,0,0,0,0,0,0
insignificant,0,1,1,0,0,0,0,1,0,0
insipid,0,1,0,0,0,0,0,0,0,0
insist,0,0,0,0,0,0,0,0,0,0
insolent,0,1,0,0,0,0,0,0,0,0
insoluble,0,0,0,0,0,0,0,0,0,0
insolvency,0,1,0,0,0,1,0,1,1,0
insolvent,0,1,0,0,0,1,0,1,0,1
inspect,0,0,0,0,0,0,0,0,0,0
inspector,1,0,0,0,0,0,0,0,0,0
inspiration,1,0,0,1,0,0,1,0,0,0
inspire,1,0,0,1,0,0,1,0,0,1
inspired,1,0,0,0,0,0,1,0,1,1
instability,0,1,0,0,1,1,0,0,0,0
install,0,0,0,1,0,0,0,0,0,0
installation,0,0,0,0,0,0,0,0,0,0
installment,0,0,0,0,0,0,0,0,0,0
instance,0,0,0,0,0,0,0,0,0,0
instant,0,0,0,0,0,0,0,0,0,0
instantaneous,0,0,0,0,0,0,0,0,0,0
instantaneously,0,0,0,0,0,0,0,0,0,0
instigate,0,1,0,0,0,0,0,0,0,0
instigation,0,1,0,0,0,0,0,0,0,0
instill,0,0,0,0,0,0,0,0,0,0
instinct,0,0,0,0,0,0,0,0,0,0
instinctive,1,0,1,0,1,1,0,0,0,0
institute,0,0,0,0,0,0,0,0,0,1
institution,0,0,0,0,0,0,0,0,0,0
instruct,1,0,0,0,0,0,0,0,0,1
instructed,0,0,0,0,0,0,0,0,0,0
instruction,1,0,0,0,0,0,0,0,0,1
instructional,0,0,0,0,0,0,0,0,0,0
instructions,0,0,0,1,0,0,0,0,0,1
instructive,0,0,0,0,0,0,0,0,0,0
instructor,1,0,0,1,0,0,0,0,0,1
instrument,0,0,0,0,0,0,0,0,0,0
instrumental,1,0,0,0,0,0,0,0,0,0
instrumentalist,0,0,0,0,0,0,0,0,0,0
instrumentality,0,0,0,0,0,0,0,0,0,0
insufficiency,0,1,1,0,0,0,0,0,0,0
insufficient,0,1,0,0,0,0,0,0,0,0
insufficiently,0,1,0,0,0,0,0,0,0,0
insular,0,0,0,0,0,0,0,0,0,0
insulate,0,0,0,0,0,0,0,0,0,0
insulation,0,0,0,0,0,0,0,0,0,1
insult,0,1,1,0,1,0,0,1,1,0
insulting,0,1,1,0,1,1,0,1,0,0
insurance,0,0,0,0,0,0,0,0,0,0
insure,1,0,0,0,0,0,0,0,0,1
insurgent,0,1,0,0,0,0,0,0,0,0
insurmountable,0,1,0,0,0,1,0,1,0,0
insurrection,0,1,1,0,0,0,0,0,0,0
intact,1,0,0,0,0,0,0,0,0,1
intangible,0,0,0,0,0,0,0,0,0,0
integer,0,0,0,0,0,0,0,0,0,0
integral,0,0,0,0,0,0,0,0,0,0
integrate,0,0,0,0,0,0,0,0,0,0
integration,0,0,0,0,0,0,0,0,0,0
integrity,1,0,0,0,0,0,0,0,0,1
intellect,1,0,0,0,0,0,0,0,0,0
intellectual,1,0,0,0,0,0,0,0,0,0
intelligence,1,0,0,0,0,1,1,0,0,1
intelligent,1,0,0,0,0,0,0,0,0,1
intelligibility,0,0,0,0,0,0,0,0,0,0
intelligible,0,0,0,0,0,0,0,0,0,0
intend,0,0,0,0,0,0,0,0,0,1
intended,1,0,0,1,0,0,0,0,0,0
intending,0,0,0,0,0,0,0,0,0,0
intense,1,1,1,0,1,1,1,0,1,1
intensely,0,0,0,0,0,0,0,0,0,0
intensify,0,0,0,0,0,0,0,0,0,0
intensity,0,0,0,0,0,0,0,0,0,0
intent,0,0,0,0,0,0,0,0,0,0
intention,0,0,0,0,0,0,0,0,0,0
intentional,0,0,0,0,0,0,0,0,0,0
intentionally,0,0,0,0,0,0,0,0,0,0
inter,0,1,0,0,0,0,0,1,0,0
interaction,0,0,0,0,0,0,0,0,0,0
intercede,0,0,0,0,0,1,0,1,0,0
intercept,0,0,0,0,0,0,0,0,0,0
interception,0,0,0,0,0,0,0,0,0,0
intercession,0,0,0,0,0,0,0,0,0,1
interchange,0,0,0,0,0,0,0,0,0,0
interchangeable,0,0,0,0,0,0,0,0,0,0
interchanged,0,0,0,0,0,0,0,0,0,0
intercom,0,0,0,0,0,0,0,0,0,0
intercourse,1,0,0,0,0,0,0,0,0,0
interdependence,0,0,0,0,0,0,0,0,0,0
interdependent,0,0,0,0,0,0,0,0,0,0
interdiction,0,1,0,0,0,0,0,0,0,0
interest,1,0,0,0,0,0,0,0,0,0
interested,1,0,0,0,1,0,0,1,0,0
interesting,1,0,0,0,0,0,0,0,0,0
interference,0,1,0,0,0,0,0,0,0,0
interferometer,0,0,0,0,0,0,0,0,0,0
interim,0,0,0,1,0,0,0,0,0,0
interior,1,0,0,0,1,0,0,0,0,1
interlocutory,1,0,0,0,0,0,0,0,0,0
interlude,1,0,0,0,0,0,0,0,0,0
intermediary,0,0,0,0,0,0,0,0,0,0
intermediate,0,0,0,0,0,0,0,0,0,0
interment,0,1,0,0,0,0,0,1,0,0
interminable,1,1,1,1,0,0,0,0,0,0
intermission,0,0,0,1,0,0,0,0,0,0
intermittent,0,0,0,0,0,0,0,0,0,0
intern,0,0,0,0,0,0,0,0,0,0
internal,0,0,0,0,0,0,0,0,0,0
internally,0,0,0,0,0,0,0,0,0,0
international,0,0,0,0,0,0,0,0,0,0
interpolate,0,0,0,0,0,0,0,0,0,0
interpolation,0,0,0,0,0,0,0,0,0,0
interpret,0,0,0,0,0,0,0,0,0,0
interpretation,0,0,0,0,0,0,0,0,0,0
interpreter,0,0,0,0,0,0,0,0,0,0
interrelated,0,0,0,0,0,0,0,0,0,0
interrogate,0,0,0,0,0,1,0,0,0,0
interrogation,0,0,0,0,0,1,0,0,0,0
interrupt,0,1,1,0,0,0,0,0,1,0
interrupted,0,1,0,0,0,0,0,1,0,0
interruption,0,0,0,0,0,0,0,0,0,0
intersect,0,0,0,0,0,0,0,0,0,0
intersection,0,0,0,0,0,0,0,0,0,0
interstitial,0,0,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,0,0,0,0,0
intervening,0,0,0,0,0,0,0,0,0,0
intervention,1,1,0,0,0,0,0,1,0,0
interview,0,0,0,0,0,0,0,0,0,0
interviewer,0,0,0,0,0,1,0,0,0,0
interworking,0,0,0,0,0,0,0,0,0,0
intestate,0,1,0,0,0,0,0,0,0,0
intestinal,0,0,0,0,1,0,0,0,0,0
intestine,0,0,0,0,0,0,0,0,0,0
intestines,0,0,0,0,0,0,0,0,0,0
intimacy,0,0,0,0,0,0,0,0,0,0
intimate,1,0,0,1,0,0,1,0,0,1
intimately,0,0,0,1,0,1,1,0,0,0
intimation,0,0,0,0,0,0,0,0,0,0
intimidate,0,1,0,0,0,1,0,0,0,0
intimidation,0,1,1,0,0,1,0,0,0,0
intolerable,0,1,1,0,0,0,0,0,0,0
intolerance,0,1,1,0,1,1,0,0,0,0
intolerant,0,1,1,0,1,1,0,1,0,0
intonation,1,0,0,0,0,0,0,0,0,0
intoxicated,0,1,0,0,1,0,0,0,0,0
intoxication,0,0,0,0,0,0,0,0,0,0
intractable,0,1,1,0,0,0,0,0,0,0
intramural,0,0,0,0,0,0,0,0,0,0
intrepid,1,0,0,0,0,0,0,0,0,0
intricate,0,0,0,0,0,0,0,0,0,0
intrigue,0,1,0,1,0,1,0,0,1,0
intriguing,0,0,0,0,0,0,0,0,0,0
intrinsic,0,0,0,0,0,0,0,0,0,0
intrinsically,0,0,0,0,0,0,0,0,0,0
introduction,0,0,0,0,0,0,0,0,0,0
introductory,0,0,0,0,0,0,0,0,0,0
introspection,0,0,0,0,0,0,0,0,0,0
introspective,0,0,0,0,0,0,0,0,0,0
intruder,0,1,1,0,0,1,0,0,1,0
intrusion,0,1,0,0,0,1,0,0,0,0
intrusive,0,1,1,0,1,1,0,0,1,0
intuition,1,0,0,0,0,0,0,0,0,1
intuitive,1,0,0,0,0,0,0,0,0,0
intuitively,0,0,0,1,0,0,0,0,0,0
inundation,0,0,0,0,0,0,0,0,0,0
invade,0,1,1,0,0,1,0,1,1,0
invader,0,1,1,0,0,1,0,1,0,0
invalid,0,0,0,0,0,0,0,1,0,0
invalidate,0,1,0,0,0,0,0,0,0,0
invalidation,0,1,0,0,0,0,0,0,0,0
invalidity,0,1,0,0,0,0,0,0,0,0
invaluable,0,0,0,0,0,0,0,0,0,0
invariably,1,0,0,0,0,0,0,0,0,0
invasion,0,1,1,0,0,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,0,0
invention,0,0,0,0,0,0,0,0,0,0
inventive,1,0,0,0,0,0,0,0,0,0
inventor,1,0,0,0,0,0,0,0,0,0
inventory,0,0,0,0,0,0,0,0,0,0
inverse,0,0,0,0,0,0,0,0,0,0
inversely,0,0,0,0,0,0,0,0,0,0
inversion,0,0,0,0,0,0,0,0,0,0
invert,0,0,0,0,0,0,0,0,0,0
inverted,0,0,0,0,0,0,0,0,0,0
investigate,1,0,0,0,0,0,0,0,0,0
investigation,0,0,0,1,0,0,0,0,0,0
investigator,0,0,0,0,0,0,0,0,0,0
investor,0,0,0,0,0,0,0,0,0,0
invigorate,1,0,0,0,0,0,0,0,0,0
invincible,0,0,0,0,0,0,0,0,0,0
invisibility,0,0,0,0,0,0,0,0,0,0
invisible,0,0,0,0,0,0,0,0,0,0
invitation,1,0,0,1,0,0,0,0,0,0
invite,1,0,0,1,0,0,1,0,1,1
inviting,1,0,0,1,0,0,1,0,1,1
invocation,0,0,0,1,0,0,0,0,0,1
invoice,0,0,0,0,0,0,0,0,0,0
invoke,0,0,0,1,0,0,0,0,0,0
involuntary,0,1,0,0,0,0,0,0,0,0
involution,0,1,1,0,0,0,0,0,0,0
involvement,0,0,1,0,0,0,0,0,0,0
inwards,0,0,0,0,0,0,0,0,0,0
iota,0,0,0,0,0,0,0,0,0,0
irate,0,1,1,0,0,0,0,0,0,0
ire,0,1,1,0,0,0,0,0,0,0
iridescent,0,0,0,0,0,0,0,0,0,0
iris,0,0,0,0,0,1,0,0,0,0
iron,1,0,0,0,0,0,0,0,0,1
ironic,0,0,0,0,0,0,0,0,0,0
irons,0,1,0,0,0,0,0,0,0,0
irony,0,0,0,0,0,0,0,0,0,0
irradiation,0,0,0,0,0,0,0,0,0,0
irrational,0,1,0,0,1,1,0,0,0,0
irrationality,0,1,0,0,0,0,0,0,0,0
irreconcilable,0,1,1,0,0,1,0,1,0,0
irreducible,1,0,0,0,0,0,0,0,0,0
irrefutable,1,0,0,0,0,0,0,0,0,1
irregular,0,1,0,0,0,0,0,0,0,0
irregularity,0,1,0,0,0,0,0,0,0,0
irregularly,0,0,0,0,0,0,0,0,0,0
irrelevant,0,1,0,0,0,0,0,0,0,0
irreparable,0,1,0,0,0,1,0,1,0,0
irrepressible,0,0,0,0,0,0,0,0,0,0
irresistible,0,0,0,0,0,0,0,0,0,0
irrespective,0,0,0,0,0,0,0,0,0,0
irresponsible,0,1,0,0,0,0,0,0,0,0
irreverent,0,1,0,0,0,0,0,0,0,0
irreversible,0,0,0,0,0,0,0,0,0,0
irrevocable,0,1,0,0,0,0,0,0,0,0
irrigate,0,0,0,0,0,0,0,0,0,0
irrigation,0,0,0,0,0,0,0,0,0,0
irritability,0,1,1,0,0,0,0,0,0,0
irritable,0,1,1,0,0,0,0,0,0,0
irritating,0,1,1,0,1,0,0,0,0,0
irritation,0,1,1,0,1,0,0,1,0,0
island,0,0,0,0,0,0,0,0,0,0
isle,0,0,0,0,0,0,0,0,0,0
islet,0,0,0,0,0,0,0,0,0,0
isolate,0,0,0,0,0,0,0,1,0,0
isolated,0,1,0,0,0,1,0,1,0,0
isolation,0,1,0,0,0,0,0,1,0,0
isomorphism,0,0,0,0,0,0,0,0,0,0
isothermal,0,0,0,0,0,0,0,0,0,0
issue,0,0,0,0,0,0,0,0,0,0
itch,0,0,0,0,0,0,0,0,0,0
itching,0,0,0,0,0,0,0,0,0,0
item,0,0,0,0,0,0,0,0,0,0
itemize,0,0,0,0,0,0,0,0,0,0
items,0,0,0,0,0,0,0,0,0,0
iterate,0,0,0,0,0,0,0,0,0,0
iteration,0,0,0,0,0,0,0,0,0,0
iterative,0,0,0,0,0,0,0,0,0,0
itinerant,0,0,0,0,0,0,0,0,0,0
itinerary,0,0,0,0,0,0,0,0,0,0
ivory,0,0,0,0,0,0,0,0,0,0
jab,0,0,1,0,0,0,0,0,0,0
jabber,0,1,0,0,0,0,0,0,0,0
jack,0,0,0,0,0,0,0,0,0,0
jackass,0,0,0,0,0,0,0,0,0,0
jackpot,1,0,0,1,0,0,1,0,1,0
jacks,0,0,0,0,0,0,0,0,0,0
jade,0,0,0,0,0,0,0,0,0,0
jag,0,0,0,0,0,0,0,0,0,0
jagged,0,0,0,0,0,0,0,0,0,0
jaguar,0,0,0,0,0,0,0,0,0,0
jail,0,1,0,0,0,1,0,1,0,0
jam,1,0,0,0,0,0,0,0,0,0
jammed,0,0,0,0,0,0,0,0,0,0
janitor,0,0,0,0,1,0,0,0,0,0
japan,0,0,0,0,0,0,0,0,0,0
jar,0,0,0,0,0,0,0,0,0,0
jargon,0,1,0,0,0,0,0,0,0,0
jarring,0,1,0,0,0,1,0,1,0,0
jasper,0,0,0,0,0,0,0,0,0,0
jaundice,0,1,0,0,0,1,0,0,0,0
jaunt,0,0,0,0,0,0,0,0,0,0
javelin,0,0,0,0,0,0,0,0,0,0
jaw,0,0,0,0,0,0,0,0,0,0
jaws,0,0,0,0,0,1,0,0,0,0
jay,0,0,0,0,0,0,0,0,0,0
jealous,0,1,1,0,1,0,0,0,0,0
jealousy,0,1,1,0,1,1,0,1,0,0
jeans,0,0,0,0,0,0,0,0,0,0
jeep,0,0,0,0,0,0,0,0,0,0
jelly,0,0,0,0,0,0,0,0,0,0
jenny,0,0,0,0,0,0,0,0,0,0
jeopardize,0,1,1,0,0,1,0,0,0,0
jeopardy,0,1,0,1,0,1,0,0,0,0
jerk,0,0,1,0,0,0,0,0,1,0
jersey,0,0,0,0,0,0,0,0,0,0
jest,1,0,0,0,0,0,1,0,1,0
jester,0,0,0,0,0,0,0,0,0,0
jet,0,0,0,0,0,0,0,0,0,0
jetty,0,0,0,0,0,0,0,0,0,0
jewel,0,0,0,0,0,0,0,0,0,0
jeweler,0,0,0,0,0,0,0,0,0,0
jewelry,0,0,0,0,0,0,0,0,0,0
jib,0,0,0,0,0,0,0,0,0,0
jiffy,0,0,0,0,0,0,0,0,0,0
jimmy,0,0,0,0,0,0,0,0,0,0
jingle,0,0,0,0,0,0,0,0,0,0
job,1,0,0,0,0,0,0,0,0,0
jock,0,0,0,0,0,0,0,0,0,0
jockey,0,0,0,0,0,0,0,0,0,0
jog,0,0,0,0,0,0,0,0,0,0
john,0,1,0,0,1,0,0,0,0,0
join,1,0,0,0,0,0,0,0,0,0
joined,1,0,0,0,0,0,0,0,0,0
joining,0,0,0,0,0,0,0,0,0,0
joint,0,0,0,0,0,0,0,0,0,0
jointly,0,0,0,0,0,0,0,0,0,0
joke,0,1,0,0,0,0,0,0,0,0
joker,1,0,0,0,0,0,1,0,1,0
joking,1,0,0,0,0,0,0,0,0,0
jolt,0,0,0,0,0,0,0,0,1,0
jornada,0,1,0,0,0,0,0,0,0,0
jot,0,0,0,0,0,0,0,0,0,0
journal,0,0,0,0,0,0,0,0,0,0
journalism,0,0,0,0,0,0,0,0,0,1
journalist,1,0,0,0,0,0,0,0,0,0
journey,1,0,0,1,0,1,1,0,0,0
journeyman,0,0,0,0,0,0,0,0,0,1
jovial,1,0,0,0,0,0,1,0,0,0
joy,1,0,0,0,0,0,1,0,0,0
joyful,1,0,0,0,0,0,1,0,0,1
joyous,1,0,0,0,0,0,1,0,0,0
jubilant,1,0,0,0,0,0,1,0,1,1
jubilee,1,0,0,0,0,0,1,0,1,0
judge,0,0,0,0,0,0,0,0,0,0
judging,0,0,0,0,0,0,0,0,0,0
judgment,0,0,0,0,0,0,0,0,1,0
judicial,1,0,0,1,0,0,0,0,0,1
judiciary,0,0,0,1,0,0,0,0,0,1
judicious,1,0,0,0,0,0,0,0,0,1
jug,0,0,0,0,0,0,0,0,0,0
juggle,0,0,0,0,0,0,0,0,0,0
